"X1950","X1951","X1952","X1953","X1954","X1955","X1956","X1957","X1958","X1959","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023","X2024","X2025","X2026","X2027","X2028","X2029","X2030","X2031","X2032","X2033","X2034","X2035","X2036","X2037","X2038","X2039","X2040","X2041","X2042","X2043","X2044","X2045","X2046","X2047","X2048","X2049","X2050","X2051","X2052","X2053","X2054","X2055","X2056","X2057","X2058","X2059","X2060","X2061","X2062","X2063","X2064","X2065","X2066","X2067","X2068","X2069","X2070","X2071","X2072","X2073","X2074","X2075","X2076","X2077","X2078","X2079","X2080","X2081","X2082","X2083","X2084","X2085","X2086","X2087","X2088","X2089","X2090","X2091","X2092","X2093","X2094","X2095","X2096","X2097","X2098","X2099","X2100"
0.097,0.106,0.116,0.122,0.121,0.113,0.097,0.084,0.08,0.083,0.089,0.096,0.107,0.12,0.132,0.143,0.154,0.165,0.176,0.188,0.2,0.213,0.229,0.247,0.267,0.292,0.321,0.355,0.393,0.433,0.475,0.522,0.567,0.598,0.625,0.662,0.713,0.773,0.828,0.863,0.868,0.882,0.952,1.057,1.182,1.313,1.431,1.533,1.621,1.647,1.615,1.612,1.632,1.674,1.762,1.88,1.97,2.057,2.321,2.755,2.912,2.732,2.656,2.787,3.086,3.469,3.77,3.961,4.047,4.124,4.293,4.535,4.914,5.125,4.896,4.895,5.649,6.596,7.082,7.006,6.574,6.54,6.705,6.745,8.139,10.386,11.53,12.037,12.511,12.906,13.542,14.373,15.241,16.07,16.768,17.214,17.537,17.983,18.401,18.692,19.032,19.537,19.913,20.072,20.152,20.095,20.133,20.332,20.868,21.838,22.818,23.495,23.567,23.406,23.843,24.483,24.912,25.638,26.563,27.5,28.436,28.954,29.288,29.869,30.269,31.302,33.867,35.916,36.546,37.179,37.802,38.301,38.812,39.016,39.037,38.961,38.572,38.142,38.306,38.121,36.907,35.373,33.63,31.745,29.731,27.448,24.808,22.25,20.571,19.884,20.035
0.079,0.081,0.087,0.094,0.096,0.091,0.079,0.067,0.065,0.068,0.071,0.075,0.082,0.091,0.102,0.112,0.12,0.129,0.138,0.148,0.158,0.167,0.179,0.194,0.21,0.23,0.256,0.286,0.319,0.355,0.392,0.432,0.47,0.496,0.516,0.547,0.592,0.646,0.691,0.722,0.741,0.747,0.764,0.825,0.914,1.016,1.129,1.236,1.335,1.424,1.452,1.431,1.435,1.458,1.503,1.594,1.709,1.792,1.865,2.098,2.482,2.624,2.47,2.405,2.522,2.791,3.138,3.415,3.594,3.68,3.758,3.92,4.149,4.508,4.697,4.48,4.484,5.179,6.053,6.505,6.441,6.051,6.024,6.182,6.224,7.519,9.602,10.67,11.15,11.598,11.974,12.576,13.358,14.177,14.961,15.624,16.052,16.366,16.797,17.202,17.488,17.82,18.307,18.674,18.838,18.93,18.89,18.942,19.145,19.663,20.593,21.534,22.189,22.273,22.139,22.569,23.192,23.615,24.321,25.216,26.125,27.034,27.544,27.881,28.453,28.854,29.86,32.328,34.306,34.929,35.559,36.177,36.678,37.188,37.406,37.45,37.399,37.047,36.657,36.837,36.681,35.535,34.078,32.418,30.619,28.692,26.505,23.968,21.509,19.898,19.244
0.059,0.065,0.066,0.07,0.073,0.072,0.063,0.053,0.051,0.053,0.056,0.059,0.063,0.069,0.077,0.086,0.093,0.099,0.106,0.114,0.122,0.13,0.138,0.15,0.163,0.179,0.2,0.226,0.255,0.286,0.32,0.356,0.389,0.409,0.424,0.448,0.486,0.533,0.57,0.596,0.613,0.628,0.639,0.654,0.704,0.776,0.862,0.963,1.065,1.159,1.24,1.27,1.259,1.268,1.296,1.347,1.435,1.539,1.607,1.667,1.868,2.211,2.345,2.21,2.151,2.253,2.495,2.809,3.062,3.229,3.314,3.392,3.546,3.765,4.086,4.25,4.056,4.064,4.7,5.499,5.917,5.864,5.513,5.495,5.644,5.689,6.879,8.794,9.782,10.232,10.652,11.008,11.572,12.303,13.069,13.803,14.429,14.838,15.142,15.555,15.943,16.221,16.545,17.012,17.369,17.535,17.636,17.615,17.678,17.883,18.383,19.269,20.166,20.797,20.892,20.784,21.204,21.808,22.224,22.906,23.768,24.643,25.52,26.022,26.359,26.921,27.321,28.294,30.656,32.553,33.17,33.792,34.404,34.903,35.413,35.644,35.709,35.685,35.374,35.025,35.221,35.095,34.02,32.648,31.078,29.372,27.542,25.459,23.035,20.685,19.148
0.042,0.049,0.053,0.053,0.055,0.055,0.049,0.042,0.04,0.041,0.043,0.045,0.048,0.052,0.058,0.064,0.07,0.075,0.081,0.088,0.094,0.099,0.105,0.113,0.124,0.137,0.154,0.176,0.201,0.228,0.258,0.289,0.318,0.334,0.344,0.363,0.395,0.434,0.464,0.486,0.501,0.513,0.53,0.539,0.55,0.588,0.647,0.723,0.817,0.911,0.996,1.071,1.103,1.099,1.115,1.149,1.2,1.278,1.365,1.419,1.465,1.642,1.95,2.072,1.952,1.896,1.988,2.204,2.486,2.716,2.872,2.954,3.03,3.179,3.371,3.651,3.801,3.632,3.644,4.218,4.941,5.322,5.279,4.969,4.958,5.098,5.144,6.228,7.971,8.874,9.291,9.683,10.016,10.54,11.217,11.927,12.609,13.193,13.58,13.872,14.264,14.633,14.903,15.216,15.659,16.003,16.172,16.281,16.277,16.351,16.555,17.035,17.872,18.72,19.323,19.43,19.346,19.756,20.335,20.741,21.397,22.222,23.059,23.9,24.39,24.727,25.275,25.672,26.608,28.852,30.662,31.267,31.878,32.48,32.976,33.483,33.727,33.814,33.817,33.547,33.241,33.453,33.358,32.361,31.078,29.605,28,26.275,24.304,22.006,19.776
0.033,0.034,0.039,0.042,0.041,0.041,0.037,0.032,0.031,0.032,0.033,0.035,0.036,0.038,0.042,0.047,0.052,0.057,0.061,0.065,0.07,0.074,0.078,0.083,0.091,0.102,0.116,0.134,0.155,0.179,0.205,0.231,0.256,0.269,0.275,0.289,0.315,0.348,0.371,0.39,0.404,0.412,0.426,0.44,0.446,0.452,0.483,0.534,0.604,0.689,0.771,0.848,0.918,0.951,0.954,0.976,1.012,1.057,1.121,1.189,1.23,1.269,1.429,1.7,1.804,1.696,1.649,1.73,1.923,2.175,2.382,2.524,2.603,2.68,2.808,2.97,3.221,3.358,3.213,3.227,3.74,4.386,4.729,4.697,4.426,4.421,4.551,4.598,5.574,7.141,7.958,8.341,8.701,9.011,9.492,10.112,10.764,11.392,11.932,12.294,12.572,12.941,13.289,13.548,13.846,14.265,14.594,14.764,14.877,14.889,14.972,15.175,15.63,16.413,17.21,17.783,17.899,17.839,18.235,18.787,19.18,19.805,20.588,21.384,22.183,22.659,22.993,23.524,23.915,24.808,26.924,28.64,29.23,29.826,30.413,30.904,31.404,31.66,31.768,31.798,31.57,31.309,31.535,31.471,30.555,29.368,27.999,26.503,24.889,23.04,20.88
0.025,0.027,0.027,0.031,0.032,0.031,0.028,0.025,0.023,0.024,0.025,0.026,0.027,0.029,0.031,0.034,0.037,0.041,0.045,0.048,0.051,0.054,0.057,0.06,0.065,0.073,0.085,0.1,0.118,0.139,0.161,0.183,0.202,0.212,0.216,0.227,0.249,0.275,0.293,0.308,0.32,0.326,0.337,0.348,0.359,0.36,0.364,0.392,0.439,0.501,0.575,0.648,0.717,0.78,0.814,0.824,0.849,0.88,0.914,0.962,1.015,1.05,1.088,1.227,1.458,1.544,1.452,1.413,1.487,1.657,1.878,2.063,2.192,2.269,2.334,2.438,2.583,2.805,2.927,2.804,2.82,3.273,3.841,4.147,4.124,3.891,3.893,4.012,4.058,4.925,6.316,7.048,7.395,7.723,8.008,8.444,9.007,9.598,10.169,10.663,10.999,11.259,11.602,11.928,12.175,12.456,12.848,13.159,13.327,13.444,13.469,13.559,13.757,14.185,14.914,15.655,16.192,16.315,16.277,16.656,17.178,17.556,18.148,18.883,19.632,20.387,20.845,21.174,21.683,22.064,22.912,24.89,26.5,27.071,27.648,28.218,28.7,29.192,29.456,29.584,29.64,29.456,29.238,29.476,29.443,28.611,27.525,26.265,24.884,23.389,21.672
0.014,0.02,0.022,0.021,0.023,0.024,0.022,0.019,0.017,0.018,0.019,0.019,0.02,0.021,0.023,0.024,0.026,0.029,0.032,0.035,0.038,0.04,0.042,0.043,0.046,0.051,0.06,0.072,0.087,0.105,0.123,0.142,0.158,0.165,0.167,0.176,0.194,0.216,0.229,0.241,0.25,0.254,0.262,0.271,0.278,0.284,0.285,0.29,0.316,0.358,0.412,0.475,0.539,0.6,0.658,0.694,0.709,0.729,0.751,0.773,0.808,0.852,0.885,0.919,1.034,1.226,1.299,1.224,1.194,1.26,1.408,1.6,1.763,1.882,1.945,1.994,2.086,2.213,2.406,2.514,2.412,2.429,2.822,3.317,3.586,3.571,3.373,3.378,3.487,3.531,4.292,5.51,6.154,6.466,6.762,7.019,7.411,7.914,8.443,8.956,9.402,9.71,9.952,10.267,10.569,10.8,11.063,11.425,11.715,11.879,11.997,12.034,12.129,12.32,12.719,13.387,14.069,14.569,14.696,14.679,15.037,15.527,15.886,16.438,17.122,17.822,18.527,18.965,19.284,19.769,20.137,20.933,22.765,24.261,24.808,25.361,25.91,26.38,26.86,27.131,27.276,27.355,27.212,27.04,27.287,27.282,26.54,25.557,24.41,23.149,21.781
0.008,0.011,0.016,0.017,0.016,0.017,0.016,0.014,0.013,0.013,0.014,0.014,0.015,0.016,0.016,0.017,0.018,0.02,0.022,0.025,0.027,0.029,0.03,0.031,0.032,0.035,0.04,0.05,0.062,0.077,0.094,0.109,0.122,0.127,0.128,0.134,0.149,0.167,0.178,0.185,0.192,0.195,0.2,0.207,0.212,0.216,0.22,0.222,0.23,0.253,0.289,0.334,0.388,0.443,0.498,0.553,0.588,0.6,0.612,0.624,0.637,0.666,0.706,0.735,0.761,0.854,1.012,1.075,1.015,0.994,1.052,1.178,1.344,1.488,1.585,1.632,1.675,1.756,1.865,2.03,2.124,2.041,2.058,2.395,2.818,3.05,3.042,2.878,2.886,2.982,3.025,3.681,4.732,5.292,5.567,5.83,6.059,6.405,6.848,7.315,7.77,8.168,8.445,8.667,8.953,9.227,9.441,9.684,10.014,10.281,10.438,10.556,10.602,10.698,10.882,11.248,11.854,12.473,12.932,13.061,13.062,13.398,13.85,14.186,14.697,15.328,15.973,16.625,17.036,17.343,17.799,18.152,18.892,20.567,21.941,22.46,22.988,23.511,23.963,24.427,24.701,24.862,24.961,24.858,24.727,24.98,25.005,24.351,23.473,22.444,21.309
0.008,0.007,0.009,0.011,0.012,0.012,0.011,0.011,0.01,0.01,0.01,0.01,0.011,0.011,0.012,0.012,0.012,0.013,0.015,0.017,0.019,0.02,0.022,0.023,0.023,0.023,0.026,0.032,0.042,0.055,0.068,0.081,0.091,0.094,0.095,0.099,0.111,0.126,0.134,0.14,0.145,0.146,0.15,0.155,0.159,0.162,0.164,0.168,0.172,0.181,0.201,0.231,0.269,0.314,0.362,0.412,0.462,0.49,0.495,0.5,0.504,0.514,0.541,0.575,0.597,0.616,0.691,0.821,0.874,0.828,0.813,0.862,0.97,1.111,1.228,1.303,1.344,1.381,1.45,1.543,1.682,1.762,1.695,1.712,1.995,2.351,2.548,2.544,2.41,2.422,2.506,2.545,3.1,3.991,4.47,4.708,4.936,5.136,5.437,5.822,6.228,6.623,6.971,7.218,7.417,7.673,7.918,8.114,8.334,8.629,8.87,9.018,9.133,9.184,9.281,9.453,9.784,10.325,10.878,11.293,11.42,11.436,11.745,12.156,12.467,12.932,13.505,14.091,14.684,15.066,15.356,15.781,16.113,16.79,18.299,19.545,20.031,20.526,21.019,21.45,21.89,22.163,22.334,22.451,22.385,22.294,22.55,22.599,22.032,21.264,20.358
0.006,0.006,0.005,0.007,0.008,0.008,0.008,0.007,0.007,0.007,0.007,0.007,0.008,0.008,0.008,0.008,0.008,0.008,0.01,0.011,0.013,0.014,0.014,0.016,0.018,0.016,0.016,0.02,0.026,0.036,0.047,0.057,0.065,0.068,0.067,0.071,0.08,0.091,0.097,0.101,0.106,0.108,0.111,0.114,0.117,0.119,0.12,0.123,0.128,0.133,0.14,0.157,0.182,0.213,0.252,0.295,0.339,0.379,0.398,0.396,0.395,0.398,0.409,0.431,0.457,0.472,0.487,0.548,0.653,0.697,0.662,0.652,0.695,0.786,0.898,0.988,1.05,1.084,1.117,1.174,1.25,1.365,1.432,1.379,1.395,1.628,1.921,2.085,2.085,1.978,1.99,2.061,2.095,2.558,3.297,3.697,3.9,4.093,4.266,4.522,4.848,5.192,5.53,5.829,6.043,6.218,6.442,6.658,6.832,7.027,7.285,7.5,7.636,7.743,7.798,7.891,8.049,8.342,8.816,9.301,9.669,9.791,9.818,10.095,10.463,10.745,11.162,11.672,12.194,12.724,13.072,13.342,13.728,14.034,14.642,15.979,17.087,17.535,17.992,18.448,18.851,19.264,19.529,19.704,19.832,19.8,19.745,19.999,20.066,19.587,18.93
0.005,0.005,0.004,0.004,0.005,0.006,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.006,0.007,0.006,0.006,0.005,0.007,0.009,0.009,0.009,0.009,0.012,0.013,0.012,0.012,0.015,0.022,0.03,0.038,0.043,0.045,0.044,0.046,0.054,0.062,0.067,0.07,0.074,0.077,0.08,0.082,0.084,0.085,0.086,0.087,0.091,0.096,0.101,0.108,0.121,0.141,0.168,0.201,0.238,0.273,0.301,0.312,0.307,0.305,0.31,0.319,0.335,0.353,0.365,0.377,0.426,0.509,0.545,0.52,0.514,0.551,0.621,0.706,0.777,0.827,0.855,0.882,0.928,0.99,1.082,1.137,1.097,1.111,1.298,1.534,1.668,1.67,1.586,1.597,1.658,1.688,2.063,2.662,2.989,3.156,3.318,3.462,3.675,3.946,4.231,4.513,4.763,4.946,5.096,5.287,5.473,5.623,5.792,6.014,6.2,6.321,6.42,6.474,6.561,6.702,6.957,7.362,7.777,8.097,8.21,8.242,8.488,8.809,9.06,9.425,9.868,10.323,10.787,11.097,11.341,11.686,11.962,12.495,13.655,14.622,15.025,15.438,15.851,16.22,16.597,16.848,17.023,17.157,17.154,17.13,17.372,17.454,17.064
0.003,0.004,0.004,0.004,0.003,0.004,0.004,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.005,0.005,0.004,0.004,0.004,0.004,0.006,0.006,0.006,0.006,0.009,0.011,0.008,0.009,0.013,0.017,0.022,0.026,0.027,0.027,0.028,0.033,0.04,0.043,0.044,0.048,0.053,0.056,0.058,0.06,0.06,0.06,0.061,0.064,0.067,0.072,0.076,0.081,0.093,0.109,0.132,0.16,0.188,0.213,0.231,0.235,0.231,0.232,0.236,0.242,0.252,0.266,0.276,0.286,0.324,0.388,0.417,0.399,0.398,0.425,0.476,0.541,0.596,0.635,0.658,0.68,0.716,0.765,0.837,0.881,0.851,0.863,1.01,1.195,1.301,1.304,1.24,1.25,1.299,1.325,1.621,2.095,2.355,2.49,2.622,2.739,2.912,3.13,3.362,3.591,3.795,3.946,4.072,4.231,4.385,4.512,4.654,4.839,4.997,5.102,5.189,5.241,5.319,5.441,5.655,5.993,6.34,6.609,6.711,6.747,6.958,7.232,7.449,7.76,8.136,8.524,8.919,9.188,9.403,9.701,9.943,10.402,11.383,12.207,12.561,12.925,13.29,13.617,13.953,14.184,14.353,14.488,14.505,14.505,14.731,14.825
0.004,0.005,0.006,0.006,0.006,0.006,0.006,0.007,0.006,0.006,0.006,0.006,0.006,0.007,0.007,0.007,0.008,0.008,0.007,0.006,0.005,0.005,0.007,0.008,0.008,0.009,0.013,0.018,0.018,0.017,0.02,0.024,0.031,0.035,0.034,0.036,0.041,0.049,0.056,0.062,0.07,0.079,0.09,0.101,0.108,0.111,0.113,0.114,0.118,0.126,0.134,0.144,0.155,0.17,0.189,0.221,0.266,0.319,0.372,0.419,0.457,0.484,0.505,0.52,0.529,0.535,0.546,0.566,0.59,0.615,0.663,0.748,0.831,0.882,0.918,0.962,1.032,1.133,1.248,1.361,1.46,1.55,1.641,1.744,1.874,2.004,2.075,2.136,2.294,2.555,2.832,3.039,3.141,3.223,3.32,3.411,3.707,4.301,4.955,5.553,6.102,6.599,7.099,7.643,8.229,8.85,9.48,10.075,10.626,11.165,11.697,12.206,12.708,13.243,13.784,14.291,14.758,15.163,15.545,15.945,16.439,17.108,17.924,18.793,19.566,20.207,20.889,21.653,22.439,23.32,24.337,25.472,26.706,27.919,29.065,30.223,31.352,32.636,34.486,36.669,38.739,40.717,42.606,44.4,46.127,47.713,49.14,50.414,51.463,52.334,53.267
