"year","age","px"
2024,91,0.84627166
2024,92,0.83160782
2024,93,0.81635791
2024,94,0.80014286
2024,95,0.78273805
2024,96,0.76402019
2024,97,0.74490306
2024,98,0.7253161
2024,99,0.7050939
2024,100,0
2025,0,0.99801253
2025,1,0.99983782
2025,2,0.99987065
2025,3,0.99989583
2025,4,0.99991435
2025,5,0.99992723
2025,6,0.9999353
2025,7,0.9999392
2025,8,0.9999393
2025,9,0.9999358
2025,10,0.99992852
2025,11,0.9999172
2025,12,0.99990152
2025,13,0.99988124
2025,14,0.99985683
2025,15,0.99982917
2025,16,0.99980034
2025,17,0.99977283
2025,18,0.99974946
2025,19,0.99973162
2025,20,0.99971985
2025,21,0.99971291
2025,22,0.99970883
2025,23,0.99970572
2025,24,0.999702
2025,25,0.99969631
2025,26,0.99968789
2025,27,0.9996762
2025,28,0.9996609
2025,29,0.99964216
2025,30,0.99962044
2025,31,0.99959671
2025,32,0.99957138
2025,33,0.99954466
2025,34,0.99951586
2025,35,0.99948295
2025,36,0.99944359
2025,37,0.99939486
2025,38,0.99933401
2025,39,0.99925936
2025,40,0.99917146
2025,41,0.99907226
2025,42,0.99896495
2025,43,0.99885235
2025,44,0.99873593
2025,45,0.99861312
2025,46,0.99848013
2025,47,0.99832921
2025,48,0.99815334
2025,49,0.99794668
2025,50,0.99770701
2025,51,0.99743479
2025,52,0.99713289
2025,53,0.99680443
2025,54,0.9964517
2025,55,0.9960744
2025,56,0.99566903
2025,57,0.99523059
2025,58,0.99475335
2025,59,0.99423211
2025,60,0.99366434
2025,61,0.99304571
2025,62,0.99237455
2025,63,0.99164518
2025,64,0.99084003
2025,65,0.98993606
2025,66,0.98889477
2025,67,0.98768391
2025,68,0.98626754
2025,69,0.98462933
2025,70,0.9827636
2025,71,0.98067701
2025,72,0.9784153
2025,73,0.97600942
2025,74,0.97345836
2025,75,0.97074149
2025,76,0.96776801
2025,77,0.96446033
2025,78,0.96072498
2025,79,0.95648176
2025,80,0.95166277
2025,81,0.94620806
2025,82,0.94011905
2025,83,0.93337256
2025,84,0.92591694
2025,85,0.91768292
2025,86,0.90856408
2025,87,0.89844823
2025,88,0.88725425
2025,89,0.87507513
2025,90,0.86184012
2025,91,0.84761004
2025,92,0.83297496
2025,93,0.81774149
2025,94,0.80153272
2025,95,0.78412439
2025,96,0.76532376
2025,97,0.74609715
2025,98,0.72637455
2025,99,0.70599124
2025,100,0
2026,0,0.99805436
2026,1,0.99984112
2026,2,0.99987317
2026,3,0.99989777
2026,4,0.99991588
2026,5,0.99992849
2026,6,0.99993641
2026,7,0.99994026
2026,8,0.99994038
2026,9,0.99993697
2026,10,0.99992985
2026,11,0.99991875
2026,12,0.99990337
2026,13,0.99988346
2026,14,0.99985945
2026,15,0.99983224
2026,16,0.99980383
2026,17,0.99977669
2026,18,0.99975359
2026,19,0.99973592
2026,20,0.99972423
2026,21,0.99971732
2026,22,0.99971323
2026,23,0.9997101
2026,24,0.99970638
2026,25,0.99970071
2026,26,0.99969237
2026,27,0.99968081
2026,28,0.99966568
2026,29,0.99964716
2026,30,0.9996257
2026,31,0.99960227
2026,32,0.99957726
2026,33,0.99955088
2026,34,0.99952246
2026,35,0.99948996
2026,36,0.99945115
2026,37,0.99940308
2026,38,0.99934306
2026,39,0.99926942
2026,40,0.9991827
2026,41,0.99908492
2026,42,0.99897916
2026,43,0.99886818
2026,44,0.99875345
2026,45,0.9986324
2026,46,0.99850143
2026,47,0.99835279
2026,48,0.99817955
2026,49,0.99797595
2026,50,0.99773984
2026,51,0.99747189
2026,52,0.99717481
2026,53,0.99685174
2026,54,0.99650495
2026,55,0.99613413
2026,56,0.99573588
2026,57,0.99530516
2026,58,0.99483634
2026,59,0.99432428
2026,60,0.99376648
2026,61,0.99315839
2026,62,0.99249867
2026,63,0.99178182
2026,64,0.99099059
2026,65,0.9901024
2026,66,0.9890782
2026,67,0.98788731
2026,68,0.98649436
2026,69,0.98488326
2026,70,0.98304836
2026,71,0.98099335
2026,72,0.97876527
2026,73,0.97639439
2026,74,0.97387961
2026,75,0.97120056
2026,76,0.9682631
2026,77,0.96499451
2026,78,0.9613024
2026,79,0.95710734
2026,80,0.95234184
2026,81,0.94694021
2026,82,0.94090771
2026,83,0.93422051
2026,84,0.92682668
2026,85,0.91865681
2026,86,0.90959915
2026,87,0.899546
2026,88,0.88841566
2026,89,0.87629853
2026,90,0.86312308
2026,91,0.84894546
2026,92,0.83435127
2026,93,0.8191483
2026,94,0.80296187
2026,95,0.78556823
2026,96,0.76671476
2026,97,0.74741186
2026,98,0.72758998
2026,99,0.70708513
2026,100,0
2027,0,0.99810054
2027,1,0.99984475
2027,2,0.99987595
2027,3,0.99989991
2027,4,0.99991758
2027,5,0.99992989
2027,6,0.99993765
2027,7,0.99994143
2027,8,0.99994157
2027,9,0.99993825
2027,10,0.9999313
2027,11,0.99992045
2027,12,0.99990538
2027,13,0.99988586
2027,14,0.9998623
2027,15,0.99983556
2027,16,0.99980762
2027,17,0.99978088
2027,18,0.99975808
2027,19,0.9997406
2027,20,0.999729
2027,21,0.99972211
2027,22,0.99971801
2027,23,0.99971486
2027,24,0.99971113
2027,25,0.99970549
2027,26,0.99969724
2027,27,0.9996858
2027,28,0.99967086
2027,29,0.99965257
2027,30,0.99963138
2027,31,0.99960827
2027,32,0.99958361
2027,33,0.99955759
2027,34,0.99952956
2027,35,0.99949751
2027,36,0.99945926
2027,37,0.9994119
2027,38,0.99935275
2027,39,0.99928019
2027,40,0.99919474
2027,41,0.99909847
2027,42,0.99899435
2027,43,0.9988851
2027,44,0.99877216
2027,45,0.99865298
2027,46,0.99852418
2027,47,0.99837797
2027,48,0.99820754
2027,49,0.99800723
2027,50,0.99777494
2027,51,0.99751155
2027,52,0.99721964
2027,53,0.99690234
2027,54,0.99656191
2027,55,0.99619802
2027,56,0.99580737
2027,57,0.99538494
2027,58,0.99492514
2027,59,0.99442292
2027,60,0.99387585
2027,61,0.99327908
2027,62,0.99263169
2027,63,0.9919283
2027,64,0.99115206
2027,65,0.99028084
2027,66,0.98927497
2027,67,0.98810548
2027,68,0.98673764
2027,69,0.98515558
2027,70,0.98335373
2027,71,0.98133249
2027,72,0.97914035
2027,73,0.97680689
2027,74,0.97433092
2027,75,0.97169229
2027,76,0.96879319
2027,77,0.96556615
2027,78,0.96191996
2027,79,0.95777597
2027,80,0.95306715
2027,81,0.94772139
2027,82,0.94174823
2027,83,0.93512311
2027,84,0.92779377
2027,85,0.91969058
2027,86,0.9106958
2027,87,0.90070664
2027,88,0.88964067
2027,89,0.87758548
2027,90,0.86446864
2027,91,0.85034113
2027,92,0.83578398
2027,93,0.82060615
2027,94,0.80443519
2027,95,0.78704776
2027,96,0.76812346
2027,97,0.74872298
2027,98,0.72877719
2027,99,0.70812278
2027,100,0
2028,0,0.9981414
2028,1,0.99984799
2028,2,0.99987843
2028,3,0.99990182
2028,4,0.99991909
2028,5,0.99993114
2028,6,0.99993875
2028,7,0.99994248
2028,8,0.99994264
2028,9,0.99993941
2028,10,0.99993262
2028,11,0.99992199
2028,12,0.99990722
2028,13,0.99988806
2028,14,0.99986491
2028,15,0.99983861
2028,16,0.9998111
2028,17,0.99978474
2028,18,0.99976222
2028,19,0.99974493
2028,20,0.99973341
2028,21,0.99972656
2028,22,0.99972246
2028,23,0.99971929
2028,24,0.99971556
2028,25,0.99970995
2028,26,0.99970179
2028,27,0.99969048
2028,28,0.99967572
2028,29,0.99965767
2028,30,0.99963674
2028,31,0.99961394
2028,32,0.99958962
2028,33,0.99956395
2028,34,0.99953629
2028,35,0.99950467
2028,36,0.99946698
2028,37,0.9994203
2028,38,0.99936199
2028,39,0.99929046
2028,40,0.99920622
2028,41,0.9991114
2028,42,0.99900884
2028,43,0.99890125
2028,44,0.99879002
2028,45,0.99867263
2028,46,0.99854588
2028,47,0.99840198
2028,48,0.99823421
2028,49,0.99803702
2028,50,0.99780833
2028,51,0.99754924
2028,52,0.9972622
2028,53,0.99695032
2028,54,0.99661585
2028,55,0.99625846
2028,56,0.99587493
2028,57,0.99546024
2028,58,0.99500886
2028,59,0.99451582
2028,60,0.99397872
2028,61,0.99339253
2028,62,0.99275661
2028,63,0.99206575
2028,64,0.99130346
2028,65,0.99044801
2028,66,0.98945932
2028,67,0.98830987
2028,68,0.98696554
2028,69,0.98541071
2028,70,0.98363982
2028,71,0.98165052
2028,72,0.97949243
2028,73,0.97719448
2028,74,0.97475538
2028,75,0.97215523
2028,76,0.96929325
2028,77,0.96610655
2028,78,0.96250506
2028,79,0.95841091
2028,80,0.95375754
2028,81,0.94846751
2028,82,0.94255392
2028,83,0.93599164
2028,84,0.92872812
2028,85,0.92069365
2028,86,0.91176552
2028,87,0.90184522
2028,88,0.89084976
2028,89,0.87886413
2028,90,0.86581517
2028,91,0.85174921
2028,92,0.8372425
2028,93,0.82210517
2028,94,0.80596713
2028,95,0.78860559
2028,96,0.76964197
2028,97,0.75017874
2028,98,0.73014714
2028,99,0.70938456
2028,100,0
2029,0,0.99818031
2029,1,0.99985108
2029,2,0.99988079
2029,3,0.99990364
2029,4,0.99992053
2029,5,0.99993234
2029,6,0.9999398
2029,7,0.99994348
2029,8,0.99994366
2029,9,0.99994052
2029,10,0.99993388
2029,11,0.99992346
2029,12,0.99990897
2029,13,0.99989016
2029,14,0.99986741
2029,15,0.99984153
2029,16,0.99981443
2029,17,0.99978843
2029,18,0.99976618
2029,19,0.99974906
2029,20,0.99973763
2029,21,0.99973081
2029,22,0.9997267
2029,23,0.99972352
2029,24,0.99971979
2029,25,0.99971421
2029,26,0.99970613
2029,27,0.99969495
2029,28,0.99968036
2029,29,0.99966252
2029,30,0.99964185
2029,31,0.99961935
2029,32,0.99959534
2029,33,0.99957
2029,34,0.99954271
2029,35,0.9995115
2029,36,0.99947433
2029,37,0.99942829
2029,38,0.99937079
2029,39,0.99930025
2029,40,0.99921716
2029,41,0.99912371
2029,42,0.99902265
2029,43,0.99891664
2029,44,0.99880703
2029,45,0.99869135
2029,46,0.99856657
2029,47,0.99842486
2029,48,0.99825964
2029,49,0.9980654
2029,50,0.99784016
2029,51,0.99758518
2029,52,0.99730278
2029,53,0.99699608
2029,54,0.9966673
2029,55,0.99631613
2029,56,0.9959394
2029,57,0.9955321
2029,58,0.99508877
2029,59,0.9946045
2029,60,0.99407695
2029,61,0.99350085
2029,62,0.9928759
2029,63,0.99219703
2029,64,0.99144804
2029,65,0.99060768
2029,66,0.98963537
2029,67,0.98850507
2029,68,0.9871832
2029,69,0.98565435
2029,70,0.98391304
2029,71,0.98195422
2029,72,0.97982862
2029,73,0.97756455
2029,74,0.97516061
2029,75,0.97259715
2029,76,0.96977049
2029,77,0.96662216
2029,78,0.96306315
2029,79,0.95901636
2029,80,0.95441567
2029,81,0.94917843
2029,82,0.94332122
2029,83,0.9368183
2029,84,0.92961687
2029,85,0.92164712
2029,86,0.91278142
2029,87,0.90292542
2029,88,0.89199555
2029,89,0.88007427
2029,90,0.86708767
2029,91,0.85307759
2029,92,0.83861569
2029,93,0.82351322
2029,94,0.80740227
2029,95,0.79006052
2029,96,0.77105187
2029,97,0.75152018
2029,98,0.73139703
2029,99,0.71052041
2029,100,0
2030,0,0.99821606
2030,1,0.9998539
2030,2,0.99988295
2030,3,0.99990531
2030,4,0.99992184
2030,5,0.99993342
2030,6,0.99994076
2030,7,0.99994439
2030,8,0.99994459
2030,9,0.99994153
2030,10,0.99993503
2030,11,0.99992481
2030,12,0.99991058
2030,13,0.99989209
2030,14,0.9998697
2030,15,0.9998442
2030,16,0.99981747
2030,17,0.99979179
2030,18,0.99976979
2030,19,0.99975283
2030,20,0.99974146
2030,21,0.99973466
2030,22,0.99973054
2030,23,0.99972735
2030,24,0.99972362
2030,25,0.99971806
2030,26,0.99971005
2030,27,0.99969898
2030,28,0.99968455
2030,29,0.9996669
2030,30,0.99964646
2030,31,0.99962422
2030,32,0.99960049
2030,33,0.99957546
2030,34,0.99954848
2030,35,0.99951764
2030,36,0.99948095
2030,37,0.99943549
2030,38,0.99937871
2030,39,0.99930905
2030,40,0.999227
2030,41,0.9991348
2030,42,0.99903509
2030,43,0.9989305
2030,44,0.99882236
2030,45,0.99870823
2030,46,0.99858522
2030,47,0.99844551
2030,48,0.99828259
2030,49,0.99809104
2030,50,0.99786892
2030,51,0.99761767
2030,52,0.9973395
2030,53,0.99703752
2030,54,0.99671395
2030,55,0.99636845
2030,56,0.99599796
2030,57,0.99559742
2030,58,0.99516146
2030,59,0.99468523
2030,60,0.99416642
2030,61,0.99359955
2030,62,0.99298463
2030,63,0.9923167
2030,64,0.9915799
2030,65,0.99075333
2030,66,0.98979597
2030,67,0.98868313
2030,68,0.98738174
2030,69,0.98587661
2030,70,0.98416229
2030,71,0.98223115
2030,72,0.98013501
2030,73,0.97790162
2030,74,0.97552949
2030,75,0.97299916
2030,76,0.97020408
2030,77,0.96708997
2030,78,0.9635688
2030,79,0.95956411
2030,80,0.95501018
2030,81,0.94981922
2030,82,0.9440112
2030,83,0.93755978
2030,84,0.93041186
2030,85,0.92249749
2030,86,0.91368411
2030,87,0.90388134
2030,88,0.89300498
2030,89,0.88113513
2030,90,0.8681971
2030,91,0.85422836
2030,92,0.83979665
2030,93,0.82471415
2030,94,0.80861474
2030,95,0.79127641
2030,96,0.77220589
2030,97,0.75258888
2030,98,0.7323572
2030,99,0.7113493
2030,100,0
2031,0,0.99825177
2031,1,0.99985674
2031,2,0.99988512
2031,3,0.99990698
2031,4,0.99992317
2031,5,0.99993451
2031,6,0.99994173
2031,7,0.99994531
2031,8,0.99994554
2031,9,0.99994256
2031,10,0.9999362
2031,11,0.99992618
2031,12,0.99991221
2031,13,0.99989404
2031,14,0.99987202
2031,15,0.99984692
2031,16,0.99982057
2031,17,0.99979523
2031,18,0.99977347
2031,19,0.99975667
2031,20,0.99974538
2031,21,0.99973861
2031,22,0.99973449
2031,23,0.99973129
2031,24,0.99972756
2031,25,0.99972203
2031,26,0.99971409
2031,27,0.99970314
2031,28,0.99968887
2031,29,0.99967143
2031,30,0.99965122
2031,31,0.99962926
2031,32,0.99960583
2031,33,0.99958111
2031,34,0.99955447
2031,35,0.99952401
2031,36,0.99948781
2031,37,0.99944296
2031,38,0.99938693
2031,39,0.99931819
2031,40,0.99923723
2031,41,0.99914631
2031,42,0.999048
2031,43,0.99894489
2031,44,0.99883828
2031,45,0.99872575
2031,46,0.99860457
2031,47,0.99846692
2031,48,0.99830637
2031,49,0.99811761
2031,50,0.99789871
2031,51,0.9976513
2031,52,0.99737747
2031,53,0.99708034
2031,54,0.99676211
2031,55,0.99642243
2031,56,0.99605832
2031,57,0.99566472
2031,58,0.99523631
2031,59,0.99476829
2031,60,0.99425841
2031,61,0.993701
2031,62,0.99309634
2031,63,0.99243961
2031,64,0.99171527
2031,65,0.9909028
2031,66,0.98996078
2031,67,0.98886586
2031,68,0.9875855
2031,69,0.98610471
2031,70,0.98441809
2031,71,0.98251552
2031,72,0.98044983
2031,73,0.97824817
2031,74,0.97590898
2031,75,0.97341301
2031,76,0.97065101
2031,77,0.96757281
2031,78,0.9640914
2031,79,0.96013103
2031,80,0.95562638
2031,81,0.95048476
2031,82,0.94472938
2031,83,0.93833333
2031,84,0.93124325
2031,85,0.92338905
2031,86,0.91463348
2031,87,0.90489006
2031,88,0.89407401
2031,89,0.882263
2031,90,0.8693816
2031,91,0.85546291
2031,92,0.84107037
2031,93,0.82601715
2031,94,0.80993911
2031,95,0.79261462
2031,96,0.77349414
2031,97,0.75380378
2031,98,0.73347559
2031,99,0.71234849
2031,100,0
2032,0,0.99828653
2032,1,0.9998595
2032,2,0.99988723
2032,3,0.99990861
2032,4,0.99992446
2032,5,0.99993559
2032,6,0.99994268
2032,7,0.99994621
2032,8,0.99994646
2032,9,0.99994356
2032,10,0.99993733
2032,11,0.99992751
2032,12,0.9999138
2032,13,0.99989595
2032,14,0.99987429
2032,15,0.99984956
2032,16,0.9998236
2032,17,0.99979858
2032,18,0.99977707
2032,19,0.99976043
2032,20,0.99974921
2032,21,0.99974247
2032,22,0.99973835
2032,23,0.99973514
2032,24,0.99973141
2032,25,0.9997259
2032,26,0.99971804
2032,27,0.99970721
2032,28,0.99969309
2032,29,0.99967585
2032,30,0.99965587
2032,31,0.99963418
2032,32,0.99961104
2032,33,0.99958662
2032,34,0.99956031
2032,35,0.99953023
2032,36,0.9994945
2032,37,0.99945024
2032,38,0.99939494
2032,39,0.9993271
2032,40,0.99924718
2032,41,0.99915752
2032,42,0.99906057
2032,43,0.99895889
2032,44,0.99885376
2032,45,0.99874279
2032,46,0.9986234
2032,47,0.99848775
2032,48,0.99832951
2032,49,0.99814345
2032,50,0.99792768
2032,51,0.99768401
2032,52,0.99741441
2032,53,0.997122
2032,54,0.99680895
2032,55,0.99647493
2032,56,0.99611701
2032,57,0.99573014
2032,58,0.99530905
2032,59,0.99484902
2032,60,0.99434783
2032,61,0.9937996
2032,62,0.99320492
2032,63,0.99255909
2032,64,0.99184685
2032,65,0.99104808
2032,66,0.99012096
2032,67,0.98904344
2032,68,0.9877835
2032,69,0.98632636
2032,70,0.98466664
2032,71,0.98279182
2032,72,0.98075572
2032,73,0.97858491
2032,74,0.97627774
2032,75,0.97381519
2032,76,0.97108536
2032,77,0.96804209
2032,78,0.96459935
2032,79,0.96068205
2032,80,0.95622531
2032,81,0.95113164
2032,82,0.94542741
2032,83,0.93908516
2032,84,0.93205124
2032,85,0.92425545
2032,86,0.91555593
2032,87,0.90586996
2032,88,0.89511219
2032,89,0.88335789
2032,90,0.87053088
2032,91,0.85665998
2032,92,0.84230445
2032,93,0.82727838
2032,94,0.81121953
2032,95,0.79390657
2032,96,0.7747343
2032,97,0.75496872
2032,98,0.73454205
2032,99,0.71329364
2032,100,0
2033,0,0.99832112
2033,1,0.99986227
2033,2,0.99988935
2033,3,0.99991025
2033,4,0.99992576
2033,5,0.99993666
2033,6,0.99994363
2033,7,0.99994712
2033,8,0.99994739
2033,9,0.99994456
2033,10,0.99993847
2033,11,0.99992885
2033,12,0.9999154
2033,13,0.99989786
2033,14,0.99987657
2033,15,0.99985223
2033,16,0.99982664
2033,17,0.99980196
2033,18,0.9997807
2033,19,0.99976423
2033,20,0.9997531
2033,21,0.99974638
2033,22,0.99974226
2033,23,0.99973905
2033,24,0.99973532
2033,25,0.99972985
2033,26,0.99972207
2033,27,0.99971135
2033,28,0.9996974
2033,29,0.99968036
2033,30,0.99966062
2033,31,0.9996392
2033,32,0.99961635
2033,33,0.99959225
2033,34,0.99956628
2033,35,0.99953658
2033,36,0.99950134
2033,37,0.99945768
2033,38,0.99940313
2033,39,0.9993362
2033,40,0.99925736
2033,41,0.99916897
2033,42,0.99907342
2033,43,0.9989732
2033,44,0.99886958
2033,45,0.99876019
2033,46,0.99864261
2033,47,0.998509
2033,48,0.99835312
2033,49,0.9981698
2033,50,0.99795722
2033,51,0.99771735
2033,52,0.99745203
2033,53,0.9971644
2033,54,0.99685659
2033,55,0.99652828
2033,56,0.99617662
2033,57,0.99579654
2033,58,0.99538285
2033,59,0.99493088
2033,60,0.99443845
2033,61,0.99389951
2033,62,0.99331492
2033,63,0.99268009
2033,64,0.99198008
2033,65,0.99119514
2033,66,0.99028311
2033,67,0.98922321
2033,68,0.98798393
2033,69,0.98655072
2033,70,0.98491824
2033,71,0.98307164
2033,72,0.98106564
2033,73,0.97892624
2033,74,0.97665172
2033,75,0.97422325
2033,76,0.9715265
2033,77,0.96851919
2033,78,0.96511629
2033,79,0.96124344
2033,80,0.95683616
2033,81,0.9517924
2033,82,0.94614155
2033,83,0.93985561
2033,84,0.9328807
2033,85,0.92514653
2033,86,0.91650679
2033,87,0.90688246
2033,88,0.89618764
2033,89,0.8844952
2033,90,0.8717282
2033,91,0.85791122
2033,92,0.84359907
2033,93,0.82860682
2033,94,0.81257421
2033,95,0.79528027
2033,96,0.77606503
2033,97,0.75623316
2033,98,0.73571698
2033,99,0.71435626
2033,100,0
2034,0,0.99835448
2034,1,0.99986494
2034,2,0.9998914
2034,3,0.99991184
2034,4,0.99992702
2034,5,0.99993771
2034,6,0.99994455
2034,7,0.999948
2034,8,0.99994829
2034,9,0.99994554
2034,10,0.99993959
2034,11,0.99993016
2034,12,0.99991696
2034,13,0.99989974
2034,14,0.9998788
2034,15,0.99985484
2034,16,0.99982963
2034,17,0.99980527
2034,18,0.99978427
2034,19,0.99976796
2034,20,0.9997569
2034,21,0.99975022
2034,22,0.9997461
2034,23,0.99974288
2034,24,0.99973916
2034,25,0.99973372
2034,26,0.99972602
2034,27,0.99971542
2034,28,0.99970163
2034,29,0.99968479
2034,30,0.99966529
2034,31,0.99964415
2034,32,0.9996216
2034,33,0.9995978
2034,34,0.99957216
2034,35,0.99954285
2034,36,0.99950809
2034,37,0.99946502
2034,38,0.99941122
2034,39,0.99934519
2034,40,0.99926742
2034,41,0.9991803
2034,42,0.99908612
2034,43,0.99898734
2034,44,0.99888522
2034,45,0.99877741
2034,46,0.99866162
2034,47,0.99853002
2034,48,0.99837646
2034,49,0.99819586
2034,50,0.99798643
2034,51,0.9977503
2034,52,0.99748922
2034,53,0.9972063
2034,54,0.99690367
2034,55,0.996581
2034,56,0.99623551
2034,57,0.99586214
2034,58,0.99545574
2034,59,0.99501171
2034,60,0.99452792
2034,61,0.99399813
2034,62,0.99342347
2034,63,0.99279948
2034,64,0.9921115
2034,65,0.99134018
2034,66,0.99044304
2034,67,0.98940053
2034,68,0.98818165
2034,69,0.98677206
2034,70,0.98516645
2034,71,0.98334776
2034,72,0.98137154
2034,73,0.97926323
2034,74,0.97702102
2034,75,0.9746263
2034,76,0.97196241
2034,77,0.96899083
2034,78,0.96562755
2034,79,0.9617989
2034,80,0.95744086
2034,81,0.95244694
2034,82,0.94684945
2034,83,0.94061986
2034,84,0.93370407
2034,85,0.9260317
2034,86,0.91745213
2034,87,0.90788997
2034,88,0.89725877
2034,89,0.885629
2034,90,0.87292302
2034,91,0.85916117
2034,92,0.84489378
2034,93,0.82993689
2034,94,0.81393223
2034,95,0.79665918
2034,96,0.77740379
2034,97,0.75750852
2034,98,0.73690578
2034,99,0.7154357
2034,100,0
2035,0,0.99838717
2035,1,0.99986757
2035,2,0.99989341
2035,3,0.9999134
2035,4,0.99992826
2035,5,0.99993874
2035,6,0.99994546
2035,7,0.99994886
2035,8,0.99994917
2035,9,0.9999465
2035,10,0.99994068
2035,11,0.99993144
2035,12,0.99991849
2035,13,0.99990157
2035,14,0.99988098
2035,15,0.9998574
2035,16,0.99983255
2035,17,0.99980852
2035,18,0.99978776
2035,19,0.99977161
2035,20,0.99976064
2035,21,0.999754
2035,22,0.99974988
2035,23,0.99974665
2035,24,0.99974294
2035,25,0.99973753
2035,26,0.99972991
2035,27,0.99971942
2035,28,0.99970579
2035,29,0.99968915
2035,30,0.99966988
2035,31,0.99964901
2035,32,0.99962674
2035,33,0.99960325
2035,34,0.99957793
2035,35,0.99954899
2035,36,0.99951471
2035,37,0.99947222
2035,38,0.99941914
2035,39,0.999354
2035,40,0.99927726
2035,41,0.99919138
2035,42,0.99909853
2035,43,0.99900117
2035,44,0.99890051
2035,45,0.99879422
2035,46,0.99868018
2035,47,0.99855055
2035,48,0.99839926
2035,49,0.99822131
2035,50,0.99801497
2035,51,0.99778249
2035,52,0.99752553
2035,53,0.9972472
2035,54,0.99694963
2035,55,0.99663244
2035,56,0.99629297
2035,57,0.99592612
2035,58,0.99552682
2035,59,0.99509054
2035,60,0.99461516
2035,61,0.9940943
2035,62,0.99352932
2035,63,0.9929159
2035,64,0.99223966
2035,65,0.99148161
2035,66,0.99059899
2035,67,0.9895734
2035,68,0.98837439
2035,69,0.98698781
2035,70,0.98540838
2035,71,0.9836169
2035,72,0.98166972
2035,73,0.97959173
2035,74,0.97738105
2035,75,0.97501927
2035,76,0.97238747
2035,77,0.96945081
2035,78,0.96612622
2035,79,0.96234074
2035,80,0.95803077
2035,81,0.95308554
2035,82,0.94754018
2035,83,0.94136565
2035,84,0.93450762
2035,85,0.92689563
2035,86,0.91837485
2035,87,0.90887337
2035,88,0.8983042
2035,89,0.88673546
2035,90,0.87408877
2035,91,0.86038033
2035,92,0.8461561
2035,93,0.83123301
2035,94,0.8152547
2035,95,0.79800085
2035,96,0.77870411
2035,97,0.75874424
2035,98,0.73805363
2035,99,0.71647273
2035,100,0
2036,0,0.99842316
2036,1,0.99987044
2036,2,0.99989563
2036,3,0.99991512
2036,4,0.99992963
2036,5,0.99993987
2036,6,0.99994647
2036,7,0.99994982
2036,8,0.99995014
2036,9,0.99994755
2036,10,0.99994187
2036,11,0.99993283
2036,12,0.99992014
2036,13,0.99990355
2036,14,0.99988334
2036,15,0.99986016
2036,16,0.99983571
2036,17,0.99981203
2036,18,0.99979154
2036,19,0.99977558
2036,20,0.99976469
2036,21,0.99975808
2036,22,0.99975397
2036,23,0.99975073
2036,24,0.99974702
2036,25,0.99974165
2036,26,0.9997341
2036,27,0.99972374
2036,28,0.99971027
2036,29,0.99969384
2036,30,0.99967482
2036,31,0.99965423
2036,32,0.99963226
2036,33,0.99960909
2036,34,0.99958412
2036,35,0.99955557
2036,36,0.99952178
2036,37,0.99947991
2036,38,0.99942759
2036,39,0.99936339
2036,40,0.99928776
2036,41,0.99920318
2036,42,0.99911176
2036,43,0.9990159
2036,44,0.99891678
2036,45,0.99881212
2036,46,0.99869993
2036,47,0.9985724
2036,48,0.99842353
2036,49,0.99824841
2036,50,0.99804535
2036,51,0.99781678
2036,52,0.99756424
2036,53,0.99729082
2036,54,0.99699862
2036,55,0.9966873
2036,56,0.99635424
2036,57,0.99599436
2036,58,0.99560266
2036,59,0.99517467
2036,60,0.99470832
2036,61,0.99419703
2036,62,0.99364245
2036,63,0.99304037
2036,64,0.99237673
2036,65,0.99163292
2036,66,0.99076581
2036,67,0.98975835
2036,68,0.98858058
2036,69,0.98721859
2036,70,0.98566716
2036,71,0.98390469
2036,72,0.98198847
2036,73,0.97994281
2036,74,0.97776573
2036,75,0.97543906
2036,76,0.97284131
2036,77,0.96994163
2036,78,0.96665799
2036,79,0.96291813
2036,80,0.95865892
2036,81,0.95376474
2036,82,0.94827389
2036,83,0.94215676
2036,84,0.93535874
2036,85,0.92780922
2036,86,0.91934856
2036,87,0.90990871
2036,88,0.89940197
2036,89,0.88789394
2036,90,0.87530533
2036,91,0.86164776
2036,92,0.84746272
2036,93,0.832568
2036,94,0.8166091
2036,95,0.79936589
2036,96,0.78001018
2036,97,0.75996469
2036,98,0.73916175
2036,99,0.71744197
2036,100,0
2037,0,0.99845359
2037,1,0.9998729
2037,2,0.99989751
2037,3,0.99991658
2037,4,0.99993079
2037,5,0.99994084
2037,6,0.99994733
2037,7,0.99995064
2037,8,0.99995098
2037,9,0.99994846
2037,10,0.99994291
2037,11,0.99993405
2037,12,0.9999216
2037,13,0.9999053
2037,14,0.99988542
2037,15,0.9998626
2037,16,0.99983851
2037,17,0.99981514
2037,18,0.99979489
2037,19,0.99977908
2037,20,0.99976827
2037,21,0.9997617
2037,22,0.99975759
2037,23,0.99975435
2037,24,0.99975065
2037,25,0.99974531
2037,26,0.99973784
2037,27,0.99972759
2037,28,0.99971428
2037,29,0.99969805
2037,30,0.99967925
2037,31,0.99965892
2037,32,0.99963724
2037,33,0.99961436
2037,34,0.99958971
2037,35,0.99956152
2037,36,0.99952819
2037,37,0.99948689
2037,38,0.99943528
2037,39,0.99937194
2037,40,0.99929732
2037,41,0.99921394
2037,42,0.99912382
2037,43,0.99902933
2037,44,0.99893164
2037,45,0.99882846
2037,46,0.99871798
2037,47,0.99859234
2037,48,0.99844568
2037,49,0.99827313
2037,50,0.99807305
2037,51,0.99784802
2037,52,0.99759947
2037,53,0.99733049
2037,54,0.99704318
2037,55,0.99673717
