"X1950","X1951","X1952","X1953","X1954","X1955","X1956","X1957","X1958","X1959","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023","X2024","X2025","X2026","X2027","X2028","X2029","X2030","X2031","X2032","X2033","X2034","X2035","X2036","X2037","X2038","X2039","X2040","X2041","X2042","X2043","X2044","X2045","X2046","X2047","X2048","X2049","X2050","X2051","X2052","X2053","X2054","X2055","X2056","X2057","X2058","X2059","X2060","X2061","X2062","X2063","X2064","X2065","X2066","X2067","X2068","X2069","X2070","X2071","X2072","X2073","X2074","X2075","X2076","X2077","X2078","X2079","X2080","X2081","X2082","X2083","X2084","X2085","X2086","X2087","X2088","X2089","X2090","X2091","X2092","X2093","X2094","X2095","X2096","X2097","X2098","X2099","X2100"
6.596,6.985,7.378,7.722,8.024,8.311,8.598,8.757,8.766,8.781,8.875,9.024,9.104,9.136,9.22,9.361,9.585,9.871,10.223,10.652,11.062,11.374,11.521,11.467,11.4,11.438,11.659,12.085,12.181,12.092,13.062,14.925,16.075,15.746,14.637,14.313,14.326,14.297,17.104,21.581,23.961,25.097,26.06,26.876,28.313,30.468,32.636,34.303,35.782,36.919,37.69,38.413,38.507,37.957,37.791,38.548,39.577,40.614,41.492,41.547,41.101,40.787,41.489,43.103,44.443,44.859,43.967,42.437,41.876,41.919,40.947,40.148,41.145,42.94,44.449,45.242,45.831,47.056,48.084,49.886,53.959,57.437,59.007,60.41,61.731,63.197,64.593,65.344,65.758,65.832,65.338,64.674,64.45,63.325,60.407,56.825,52.955,48.786,44.541,40.245,35.855,31.823,28.904,27.442,27.428,27.677,27.677,28.111,28.394,28.166,28.059,28.387,28.707,28.661,28.732,29.579,30.549,31.095,31.558,31.874,32.109,32.207,32.148,31.946,31.599,31.164,30.628,29.964,29.188,28.318,27.381,26.416,25.462,24.582,23.811,23.154,22.61,22.186,21.878,21.644,21.478,21.401,21.392,21.425,21.462,21.542,21.659,21.794,21.946,22.102,22.264
6.293,6.635,7.035,7.431,7.768,8.065,8.351,8.596,8.676,8.649,8.668,8.766,8.918,9.009,9.056,9.149,9.294,9.517,9.803,10.155,10.572,10.963,11.274,11.419,11.354,11.287,11.332,11.558,12.013,12.091,12.079,13.301,15.155,16.058,15.589,14.353,14.019,14.214,14.329,17.267,21.827,24.122,25.187,26.176,27.047,28.607,30.898,33.023,34.334,35.367,36.511,37.386,37.703,37.514,37.352,37.727,38.876,40.324,41.389,41.64,41.151,40.66,40.419,40.993,42.329,43.487,43.719,42.563,41.232,40.988,40.366,39.142,39.755,41.505,42.984,44.42,45.194,45.778,47.005,48.02,49.808,53.883,57.367,58.941,60.343,61.648,63.1,64.499,65.26,65.669,65.734,65.234,64.573,64.358,63.23,60.317,56.745,52.871,48.717,44.484,40.184,35.8,31.794,28.882,27.399,27.381,27.64,27.645,28.07,28.347,28.114,28.005,28.34,28.667,28.62,28.672,29.509,30.495,31.055,31.515,31.841,32.084,32.179,32.115,31.898,31.538,31.119,30.591,29.917,29.134,28.261,27.325,26.359,25.408,24.535,23.765,23.102,22.559,22.141,21.829,21.595,21.435,21.366,21.361,21.384,21.418,21.5,21.615,21.749,21.902,22.064
6.008,6.321,6.67,7.082,7.481,7.815,8.109,8.354,8.521,8.557,8.53,8.552,8.655,8.812,8.912,8.976,9.079,9.226,9.445,9.73,10.07,10.466,10.852,11.168,11.315,11.236,11.17,11.22,11.454,11.938,12.107,12.284,13.491,15.116,15.889,15.314,14.074,13.915,14.251,14.447,17.436,21.945,24.199,25.294,26.331,27.311,28.983,31.244,33.056,33.944,34.98,36.212,36.698,36.763,36.935,37.263,38.002,39.547,41.025,41.515,41.261,40.722,40.291,39.925,40.257,41.433,42.417,42.421,41.44,40.385,39.517,38.658,38.77,40.09,41.538,42.953,44.371,45.14,45.726,46.941,47.944,49.736,53.815,57.3,58.873,60.259,61.553,63.008,64.413,65.17,65.57,65.629,65.132,64.48,64.263,63.138,60.234,56.66,52.8,48.658,44.422,40.129,35.769,31.77,28.841,27.356,27.348,27.611,27.608,28.026,28.298,28.064,27.96,28.301,28.628,28.565,28.608,29.46,30.459,31.017,31.486,31.817,32.056,32.148,32.07,31.84,31.495,31.084,30.547,29.867,29.08,28.208,27.27,26.308,25.364,24.491,23.715,23.055,22.518,22.096,21.785,21.555,21.404,21.338,21.323,21.343,21.378,21.459,21.573,21.709,21.869
5.708,6.032,6.346,6.704,7.129,7.534,7.865,8.121,8.292,8.412,8.437,8.408,8.434,8.54,8.7,8.812,8.893,9.007,9.152,9.368,9.641,9.96,10.346,10.735,11.059,11.206,11.114,11.05,11.108,11.348,11.951,12.296,12.428,13.436,14.938,15.613,15.044,13.97,13.95,14.368,14.586,17.514,22.003,24.294,25.437,26.576,27.652,29.284,31.262,32.695,33.589,34.711,35.566,35.807,36.214,36.827,37.492,38.589,40.158,41.118,41.149,40.852,40.367,39.812,39.218,39.42,40.437,41.204,41.379,40.645,38.992,37.911,38.315,39.081,40.114,41.505,42.903,44.316,45.087,45.661,46.864,47.871,49.67,53.749,57.23,58.789,60.164,61.459,62.921,64.323,65.07,65.465,65.526,65.038,64.385,64.169,63.052,60.145,56.584,52.737,48.592,44.362,40.092,35.741,31.729,28.799,27.323,27.32,27.575,27.566,27.98,28.25,28.021,27.924,28.265,28.576,28.505,28.563,29.427,30.422,30.988,31.462,31.791,32.028,32.105,32.015,31.799,31.462,31.042,30.5,29.817,29.03,28.157,27.222,26.267,25.323,24.447,23.672,23.017,22.477,22.055,21.747,21.526,21.378,21.303,21.285,21.306,21.341,21.42,21.536,21.677
5.409,5.736,6.056,6.371,6.737,7.178,7.59,7.883,8.068,8.197,8.3,8.313,8.282,8.311,8.421,8.585,8.709,8.806,8.928,9.073,9.275,9.525,9.832,10.22,10.614,10.944,11.091,10.987,10.925,10.991,11.346,12.136,12.416,12.342,13.254,14.664,15.341,14.937,13.996,14.061,14.502,14.657,17.558,22.071,24.409,25.648,26.877,27.918,29.287,30.919,32.352,33.331,34.116,34.73,35.286,36.099,37.007,37.996,39.108,40.209,40.762,40.766,40.52,39.914,39.147,38.431,38.489,39.294,40.219,40.625,39.321,37.467,37.584,38.597,39.093,40.078,41.453,42.846,44.259,45.02,45.584,46.791,47.806,49.607,53.681,57.146,58.694,60.071,61.373,62.83,64.222,64.965,65.361,65.43,64.94,64.289,64.08,62.959,60.066,56.516,52.666,48.529,44.321,40.059,35.696,31.683,28.765,27.296,27.284,27.535,27.521,27.933,28.209,27.986,27.89,28.215,28.519,28.462,28.531,29.392,30.395,30.965,31.437,31.763,31.986,32.053,31.976,31.767,31.422,30.997,30.451,29.768,28.981,28.111,27.183,26.227,25.28,24.404,23.636,22.977,22.438,22.02,21.721,21.503,21.345,21.267,21.252,21.271,21.305,21.387,21.508
5.067,5.436,5.762,6.077,6.394,6.773,7.231,7.609,7.83,7.981,8.098,8.183,8.185,8.153,8.184,8.298,8.466,8.602,8.713,8.845,8.979,9.156,9.393,9.7,10.089,10.486,10.823,10.973,10.857,10.797,10.974,11.533,12.287,12.327,12.139,12.982,14.395,15.22,14.947,14.085,14.169,14.556,14.689,17.613,22.154,24.578,25.91,27.115,27.913,28.962,30.587,32.088,32.769,33.339,34.23,35.163,36.237,37.444,38.445,39.12,39.861,40.389,40.44,40.087,39.297,38.416,37.556,37.42,38.368,39.502,39.364,37.852,37.136,37.84,38.599,39.054,40.025,41.395,42.788,44.191,44.941,45.511,46.723,47.741,49.539,53.597,57.05,58.599,59.981,61.279,62.727,64.114,64.858,65.261,65.328,64.841,64.197,63.984,62.874,59.99,56.439,52.597,48.48,44.282,40.01,35.648,31.648,28.736,27.262,27.246,27.492,27.478,27.895,28.174,27.953,27.843,28.161,28.477,28.43,28.498,29.366,30.372,30.94,31.409,31.723,31.936,32.014,31.944,31.727,31.377,30.95,30.406,29.721,28.937,28.073,27.145,26.186,25.24,24.37,23.599,22.94,22.405,21.995,21.698,21.471,21.313,21.236,21.22,21.238,21.273,21.36
4.645,5.094,5.46,5.784,6.097,6.42,6.809,7.24,7.553,7.741,7.889,7.997,8.063,8.053,8.018,8.053,8.171,8.342,8.489,8.617,8.744,8.858,9.021,9.254,9.561,9.954,10.354,10.698,10.848,10.722,10.754,11.129,11.694,12.248,12.129,11.851,12.716,14.265,15.203,15.012,14.172,14.201,14.573,14.737,17.69,22.299,24.808,26.125,27.108,27.608,28.651,30.329,31.545,32.041,32.862,34.087,35.273,36.62,37.836,38.442,38.779,39.488,40.054,40.006,39.486,38.606,37.593,36.553,36.551,37.702,38.309,37.962,37.536,37.373,37.831,38.554,38.998,39.964,41.334,42.718,44.111,44.865,45.441,46.656,47.672,49.458,53.502,56.953,58.507,59.886,61.175,62.617,64.005,64.754,65.156,65.225,64.744,64.097,63.892,62.791,59.906,56.362,52.54,48.433,44.225,39.956,35.606,31.615,28.7,27.223,27.204,27.449,27.439,27.86,28.141,27.907,27.79,28.12,28.445,28.398,28.472,29.343,30.348,30.913,31.369,31.674,31.898,31.983,31.905,31.683,31.331,30.904,30.359,29.678,28.899,28.035,27.105,26.148,25.206,24.334,23.563,22.909,22.381,21.974,21.669,21.441,21.283,21.206,21.188,21.209,21.248
4.184,4.683,5.115,5.478,5.803,6.117,6.444,6.807,7.174,7.455,7.647,7.793,7.89,7.939,7.915,7.879,7.915,8.037,8.213,8.371,8.504,8.617,8.72,8.88,9.11,9.416,9.81,10.216,10.568,10.72,10.665,10.86,11.246,11.678,12.108,11.851,11.564,12.573,14.226,15.234,15.078,14.195,14.211,14.607,14.807,17.828,22.502,24.989,26.105,26.817,27.314,28.414,29.769,30.802,31.59,32.719,34.173,35.608,36.952,37.795,38.102,38.42,39.148,39.62,39.415,38.812,37.821,36.644,35.725,35.906,36.56,36.968,37.656,37.754,37.352,37.782,38.493,38.933,39.9,41.261,42.635,44.029,44.789,45.368,46.581,47.587,49.364,53.405,56.856,58.407,59.777,61.062,62.505,63.897,64.644,65.046,65.121,64.638,63.999,63.802,62.697,59.82,56.295,52.483,48.368,44.163,39.907,35.566,31.574,28.66,27.181,27.16,27.41,27.406,27.826,28.095,27.855,27.75,28.088,28.413,28.37,28.45,29.319,30.32,30.874,31.322,31.636,31.865,31.944,31.861,31.638,31.287,30.858,30.316,29.64,28.862,27.995,27.066,26.114,25.171,24.299,23.532,22.884,22.359,21.945,21.639,21.412,21.253,21.175,21.16,21.184
3.742,4.236,4.713,5.13,5.492,5.822,6.136,6.433,6.734,7.07,7.352,7.548,7.694,7.778,7.808,7.771,7.731,7.771,7.898,8.078,8.246,8.376,8.473,8.574,8.732,8.959,9.265,9.662,10.072,10.431,10.655,10.742,10.932,11.195,11.563,11.89,11.574,11.389,12.51,14.229,15.268,15.081,14.189,14.235,14.657,14.928,18.012,22.649,24.942,25.811,26.52,27.076,27.83,28.965,30.317,31.442,32.792,34.469,35.886,36.859,37.431,37.739,38.081,38.72,39.044,38.756,38.047,36.908,35.85,35.102,34.818,35.281,36.66,37.845,37.718,37.297,37.715,38.422,38.864,39.823,41.175,42.55,43.949,44.712,45.29,46.492,47.49,49.267,53.307,56.751,58.294,59.658,60.943,62.39,63.779,64.528,64.935,65.007,64.531,63.901,63.7,62.6,59.741,56.227,52.407,48.297,44.105,39.858,35.518,31.528,28.614,27.137,27.122,27.375,27.37,27.781,28.043,27.814,27.717,28.054,28.384,28.347,28.424,29.29,30.28,30.826,31.283,31.602,31.826,31.899,31.816,31.592,31.24,30.814,30.276,29.602,28.821,27.956,27.031,26.078,25.135,24.267,23.507,22.863,22.331,21.915,21.611,21.384,21.224,21.148,21.136
3.316,3.803,4.279,4.735,5.138,5.504,5.838,6.117,6.353,6.628,6.962,7.245,7.444,7.586,7.659,7.67,7.621,7.58,7.622,7.751,7.941,8.121,8.241,8.323,8.422,8.579,8.803,9.108,9.507,9.922,10.354,10.712,10.79,10.86,11.065,11.384,11.678,11.403,11.293,12.484,14.232,15.242,15.047,14.194,14.27,14.752,15.088,18.142,22.584,24.639,25.502,26.261,26.506,27.023,28.468,30.163,31.48,33.054,34.714,35.756,36.467,37.059,37.397,37.657,38.159,38.401,38.02,37.178,36.154,35.265,34.084,33.611,34.988,36.833,37.797,37.653,37.222,37.638,38.347,38.782,39.732,41.086,42.465,43.864,44.627,45.196,46.391,47.389,49.169,53.2,56.632,58.169,59.533,60.822,62.266,63.654,64.407,64.811,64.89,64.423,63.789,63.593,62.508,59.657,56.138,52.322,48.225,44.044,39.8,35.464,31.477,28.567,27.096,27.084,27.337,27.323,27.727,27.999,27.779,27.681,28.024,28.358,28.319,28.394,29.25,30.231,30.785,31.247,31.561,31.781,31.852,31.768,31.544,31.195,30.774,30.237,29.559,28.78,27.919,26.994,26.041,25.103,24.241,23.484,22.834,22.301,21.887,21.582,21.354,21.197,21.125
2.905,3.377,3.854,4.314,4.752,5.146,5.516,5.819,6.033,6.241,6.518,6.849,7.132,7.332,7.471,7.532,7.526,7.465,7.42,7.464,7.604,7.809,7.995,8.1,8.166,8.265,8.419,8.64,8.946,9.345,9.834,10.398,10.747,10.714,10.725,10.882,11.211,11.565,11.309,11.235,12.461,14.191,15.191,15.023,14.206,14.344,14.883,15.2,18.081,22.293,24.341,25.24,25.706,25.741,26.564,28.337,30.18,31.695,33.265,34.557,35.331,36.099,36.743,36.997,37.133,37.553,37.706,37.212,36.469,35.587,34.292,32.935,33.324,35.136,36.773,37.72,37.568,37.137,37.554,38.257,38.684,39.638,40.994,42.373,43.77,44.524,45.087,46.282,47.285,49.059,53.077,56.5,58.036,59.405,60.691,62.133,63.525,64.273,64.684,64.769,64.299,63.671,63.487,62.41,59.554,56.039,52.238,48.152,43.974,39.733,35.402,31.422,28.521,27.056,27.045,27.289,27.27,27.682,27.962,27.741,27.649,27.995,28.327,28.287,28.354,29.201,30.19,30.749,31.205,31.515,31.732,31.803,31.719,31.497,31.152,30.732,30.192,29.517,28.742,27.881,26.956,26.007,25.075,24.216,23.453,22.803,22.272,21.858,21.552,21.326,21.172
2.545,2.964,3.433,3.9,4.346,4.771,5.158,5.494,5.734,5.917,6.127,6.403,6.731,7.011,7.214,7.351,7.401,7.376,7.3,7.252,7.309,7.468,7.679,7.862,7.952,8.005,8.102,8.254,8.47,8.775,9.248,9.867,10.421,10.653,10.565,10.534,10.7,11.124,11.518,11.251,11.187,12.412,14.14,15.155,15.009,14.252,14.45,14.968,15.136,17.822,22.023,24.103,24.731,24.991,25.3,26.441,28.356,30.36,31.869,33.106,34.129,34.965,35.812,36.38,36.517,36.578,36.901,36.941,36.537,35.915,34.638,33.184,32.64,33.44,35.066,36.688,37.624,37.471,37.045,37.456,38.151,38.584,39.539,40.896,42.273,43.66,44.407,44.973,46.171,47.17,48.937,52.943,56.36,57.898,59.264,60.549,61.995,63.38,64.135,64.552,64.634,64.169,63.554,63.376,62.29,59.44,55.938,52.148,48.066,43.894,39.659,35.336,31.367,28.476,27.014,26.994,27.233,27.223,27.642,27.921,27.705,27.617,27.962,28.293,28.244,28.304,29.159,30.151,30.704,31.157,31.464,31.68,31.752,31.669,31.453,31.108,30.684,30.147,29.476,28.701,27.84,26.919,25.977,25.048,24.185,23.422,22.773,22.242,21.828,21.524,21.302
2.232,2.603,3.018,3.482,3.943,4.383,4.795,5.14,5.41,5.617,5.798,6.008,6.282,6.604,6.885,7.09,7.226,7.264,7.218,7.128,7.085,7.167,7.336,7.542,7.721,7.798,7.837,7.933,8.082,8.293,8.665,9.271,9.883,10.318,10.485,10.357,10.34,10.592,11.091,11.499,11.202,11.123,12.366,14.107,15.13,15.032,14.332,14.511,14.894,14.893,17.57,21.794,23.628,24.07,24.577,25.17,26.451,28.525,30.515,31.708,32.7,33.782,34.692,35.47,35.922,36.002,35.979,36.171,36.285,35.995,34.983,33.559,32.905,32.749,33.36,34.974,36.584,37.516,37.367,36.938,37.343,38.041,38.477,39.435,40.789,42.157,43.535,44.283,44.853,46.048,47.041,48.801,52.8,56.214,57.749,59.113,60.401,61.841,63.23,63.99,64.403,64.49,64.037,63.428,63.242,62.158,59.322,55.831,52.046,47.971,43.806,39.58,35.27,31.313,28.427,26.96,26.936,27.183,27.18,27.599,27.882,27.671,27.582,27.925,28.247,28.192,28.261,29.119,30.105,30.653,31.103,31.41,31.627,31.7,31.621,31.404,31.058,30.637,30.104,29.431,28.657,27.8,26.886,25.947,25.014,24.151,23.39,22.741,22.21,21.799,21.499
1.932,2.295,2.657,3.068,3.531,3.994,4.426,4.79,5.061,5.297,5.498,5.675,5.884,6.155,6.473,6.753,6.963,7.096,7.12,7.052,6.957,6.933,7.029,7.197,7.397,7.575,7.638,7.662,7.755,7.901,8.171,8.668,9.278,9.787,10.152,10.265,10.148,10.214,10.53,11.078,11.473,11.136,11.069,12.331,14.076,15.128,15.081,14.374,14.431,14.653,14.652,17.341,21.319,22.994,23.675,24.439,25.171,26.604,28.668,30.366,31.314,32.353,33.513,34.367,35.035,35.423,35.431,35.297,35.545,35.755,35.083,33.926,33.285,32.993,32.653,33.262,34.864,36.467,37.4,37.247,36.815,37.224,37.925,38.364,39.321,40.665,42.025,43.403,44.154,44.722,45.91,46.9,48.657,52.65,56.055,57.588,58.955,60.238,61.681,63.074,63.83,64.246,64.343,63.898,63.282,63.096,62.021,59.194,55.711,51.932,47.865,43.71,39.498,35.201,31.253,28.366,26.899,26.884,27.137,27.134,27.556,27.843,27.631,27.541,27.877,28.192,28.146,28.218,29.07,30.052,30.599,31.048,31.354,31.572,31.648,31.57,31.352,31.006,30.59,30.055,29.384,28.614,27.764,26.852,25.91,24.977,24.117,23.357,22.708,22.18,21.771
1.632,2.002,2.352,2.707,3.118,3.587,4.051,4.434,4.718,4.952,5.18,5.375,5.548,5.755,6.023,6.335,6.616,6.829,6.958,6.966,6.885,6.8,6.785,6.883,7.053,7.248,7.424,7.471,7.48,7.572,7.774,8.159,8.662,9.186,9.633,9.935,10.038,10.004,10.134,10.491,11.05,11.405,11.063,11.025,12.3,14.063,15.152,15.1,14.281,14.196,14.424,14.445,16.904,20.709,22.6,23.523,24.416,25.286,26.709,28.535,30.012,30.974,32.075,33.185,33.951,34.547,34.855,34.779,34.707,35.038,34.869,34.043,33.651,33.361,32.877,32.544,33.145,34.74,36.342,37.267,37.111,36.686,37.099,37.802,38.242,39.19,40.526,41.885,43.264,44.014,44.577,45.76,46.749,48.507,52.487,55.886,57.419,58.781,60.068,61.513,62.901,63.658,64.085,64.187,63.735,63.122,62.943,61.876,59.054,55.578,51.809,47.752,43.611,39.413,35.128,31.183,28.299,26.843,26.834,27.087,27.088,27.514,27.799,27.586,27.491,27.82,28.142,28.099,28.168,29.016,29.994,30.541,30.989,31.297,31.517,31.595,31.515,31.297,30.956,30.538,30.006,29.338,28.574,27.727,26.812,25.87,24.94,24.081,23.321,22.675,22.151
1.412,1.71,2.068,2.407,2.757,3.175,3.651,4.069,4.366,4.61,4.84,5.059,5.247,5.414,5.617,5.882,6.191,6.471,6.686,6.811,6.806,6.718,6.642,6.63,6.731,6.901,7.091,7.264,7.297,7.29,7.436,7.753,8.145,8.566,9.037,9.428,9.71,9.872,9.903,10.072,10.434,10.963,11.309,10.996,10.986,12.289,14.076,15.15,14.99,14.042,13.975,14.232,14.067,16.367,20.334,22.432,23.469,24.506,25.366,26.57,28.223,29.701,30.698,31.751,32.779,33.476,33.994,34.217,34.214,34.229,34.185,33.855,33.761,33.702,33.223,32.755,32.418,33.017,34.608,36.199,37.117,36.968,36.55,36.967,37.669,38.102,39.043,40.379,41.738,43.113,43.858,44.418,45.6,46.592,48.344,52.315,55.706,57.235,58.599,59.889,61.329,62.716,63.483,63.913,64.009,63.559,62.955,62.78,61.714,58.9,55.433,51.675,47.635,43.508,39.322,35.042,31.104,28.235,26.788,26.78,27.037,27.042,27.465,27.749,27.531,27.43,27.766,28.092,28.047,28.112,28.957,29.934,30.479,30.928,31.239,31.46,31.535,31.456,31.242,30.901,30.485,29.956,29.294,28.532,27.683,26.769,25.83,24.901,24.043,23.286,22.644
1.319,1.488,1.784,2.13,2.459,2.812,3.237,3.672,4.001,4.255,4.497,4.723,4.934,5.11,5.269,5.469,5.733,6.038,6.318,6.534,6.654,6.636,6.545,6.476,6.468,6.572,6.74,6.925,7.096,7.114,7.149,7.4,7.727,8.04,8.412,8.842,9.219,9.542,9.749,9.815,9.993,10.332,10.856,11.224,10.941,10.968,12.296,14.059,15.02,14.733,13.805,13.78,13.871,13.587,16.041,20.164,22.351,23.528,24.573,25.23,26.283,27.939,29.436,30.387,31.36,32.328,32.955,33.392,33.678,33.749,33.431,33.227,33.563,33.779,33.541,33.084,32.613,32.278,32.878,34.459,36.04,36.959,36.816,36.406,36.822,37.517,37.947,38.888,40.224,41.578,42.946,43.687,44.249,45.432,46.421,48.17,52.132,55.511,57.042,58.408,59.692,61.132,62.526,63.295,63.719,63.815,63.373,62.776,62.6,61.538,58.733,55.277,51.535,47.511,43.398,39.218,34.946,31.026,28.172,26.73,26.726,26.985,26.99,27.412,27.689,27.466,27.373,27.712,28.035,27.987,28.052,28.895,29.87,30.416,30.868,31.178,31.397,31.473,31.398,31.183,30.843,30.43,29.907,29.248,28.485,27.636,26.724,25.787,24.86,24.005,23.252
1.273,1.377,1.558,1.851,2.188,2.517,2.874,3.26,3.607,3.888,4.138,4.38,4.599,4.797,4.96,5.113,5.311,5.574,5.875,6.155,6.373,6.487,6.456,6.362,6.303,6.298,6.404,6.572,6.752,6.92,6.974,7.099,7.358,7.61,7.878,8.216,8.649,9.064,9.409,9.636,9.715,9.886,10.229,10.765,11.151,10.903,10.963,12.274,13.925,14.754,14.476,13.589,13.412,13.404,13.291,15.897,20.088,22.385,23.571,24.433,24.945,26.012,27.686,29.133,30.006,30.921,31.823,32.389,32.882,33.23,32.995,32.538,32.961,33.561,33.596,33.384,32.924,32.457,32.128,32.722,34.294,35.871,36.792,36.655,36.248,36.66,37.35,37.782,38.725,40.056,41.402,42.764,43.506,44.072,45.251,46.239,47.987,51.933,55.306,56.838,58.199,59.483,60.929,62.324,63.085,63.508,63.611,63.176,62.579,62.405,61.346,58.552,55.113,51.388,47.377,43.272,39.102,34.851,30.949,28.103,26.67,26.67,26.928,26.933,27.348,27.62,27.406,27.317,27.651,27.97,27.922,27.987,28.829,29.803,30.351,30.802,31.111,31.331,31.41,31.334,31.12,30.784,30.376,29.855,29.195,28.433,27.587,26.677,25.741,24.817,23.966
1.234,1.304,1.429,1.623,1.917,2.253,2.583,2.899,3.197,3.495,3.768,4.014,4.252,4.462,4.646,4.8,4.947,5.144,5.406,5.704,5.986,6.204,6.308,6.266,6.171,6.121,6.119,6.226,6.394,6.57,6.773,6.909,7.049,7.24,7.447,7.684,8.024,8.503,8.937,9.282,9.511,9.586,9.77,10.131,10.677,11.088,10.876,10.933,12.153,13.672,14.492,14.239,13.216,12.954,13.109,13.167,15.844,20.118,22.41,23.422,24.145,24.674,25.765,27.389,28.758,29.569,30.424,31.267,31.889,32.445,32.491,32.133,32.267,32.922,33.356,33.419,33.205,32.749,32.29,31.961,32.55,34.117,35.693,36.614,36.48,36.074,36.481,37.172,37.608,38.547,39.87,41.211,42.57,43.315,43.879,45.057,46.047,47.787,51.724,55.09,56.615,57.975,59.266,60.712,62.096,62.856,63.285,63.392,62.959,62.365,62.193,61.141,58.361,54.94,51.229,47.227,43.134,38.986,34.755,30.866,28.034,26.608,26.608,26.866,26.864,27.274,27.552,27.343,27.251,27.583,27.9,27.852,27.918,28.759,29.735,30.282,30.732,31.041,31.264,31.341,31.266,31.056,30.724,30.32,29.797,29.137,28.378,27.534,26.627,25.694,24.775
1.222,1.236,1.331,1.476,1.687,1.99,2.329,2.612,2.84,3.09,3.376,3.64,3.88,4.109,4.311,4.484,4.63,4.773,4.968,5.229,5.527,5.809,6.023,6.118,6.066,5.971,5.931,5.931,6.04,6.208,6.414,6.681,6.833,6.934,7.085,7.256,7.492,7.877,8.387,8.815,9.143,9.36,9.443,9.65,10.03,10.6,11.038,10.819,10.805,11.918,13.421,14.252,13.85,12.747,12.668,12.989,13.123,15.878,20.122,22.252,23.14,23.867,24.424,25.474,27.027,28.348,29.096,29.892,30.785,31.457,31.724,31.648,31.843,32.195,32.698,33.161,33.221,33.01,32.562,32.104,31.776,32.367,33.931,35.502,36.422,36.286,35.881,36.291,36.984,37.419,38.352,39.669,41.007,42.365,43.108,43.673,44.852,45.837,47.577,51.502,54.853,56.377,57.742,59.033,60.469,61.849,62.614,63.047,63.154,62.723,62.133,61.965,60.922,58.16,54.753,51.052,47.063,42.992,38.866,34.651,30.779,27.96,26.54,26.538,26.791,26.785,27.201,27.483,27.27,27.177,27.508,27.826,27.779,27.845,28.688,29.662,30.206,30.656,30.968,31.189,31.267,31.196,30.991,30.663,30.256,29.734,29.078,28.32,27.478,26.575,25.647
1.194,1.192,1.238,1.356,1.526,1.761,2.076,2.366,2.556,2.736,2.975,3.249,3.501,3.732,3.958,4.153,4.319,4.455,4.59,4.784,5.05,5.343,5.62,5.832,5.919,5.859,5.763,5.731,5.733,5.846,6.046,6.308,6.574,6.689,6.776,6.899,7.065,7.34,7.758,8.278,8.685,8.989,9.206,9.303,9.534,9.943,10.534,10.96,10.671,10.572,11.681,13.191,13.858,13.356,12.444,12.535,12.931,13.153,15.886,19.963,21.968,22.862,23.61,24.135,25.128,26.64,27.904,28.588,29.422,30.358,30.756,30.906,31.35,31.745,31.952,32.487,32.944,33.005,32.801,32.355,31.899,31.579,32.173,33.733,35.297,36.209,36.074,35.675,36.09,36.781,37.212,38.141,39.454,40.791,42.145,42.887,43.456,44.629,45.617,47.355,51.261,54.6,56.129,57.494,58.775,60.206,61.588,62.355,62.786,62.895,62.468,61.884,61.722,60.69,57.941,54.545,50.858,46.894,42.846,38.736,34.541,30.688,27.879,26.463,26.458,26.705,26.707,27.125,27.404,27.191,27.098,27.428,27.745,27.7,27.77,28.612,29.581,30.126,30.578,30.889,31.11,31.192,31.125,30.922,30.591,30.186,29.667,29.013,28.258,27.419,26.521
1.121,1.138,1.167,1.244,1.39,1.59,1.849,2.122,2.313,2.455,2.628,2.856,3.114,3.353,3.579,3.803,3.994,4.147,4.27,4.401,4.602,4.872,5.152,5.422,5.633,5.715,5.646,5.547,5.521,5.527,5.674,5.936,6.189,6.399,6.503,6.585,6.709,6.91,7.21,7.643,8.159,8.534,8.832,9.064,9.178,9.438,9.866,10.445,10.8,10.426,10.339,11.464,12.815,13.37,13.03,12.293,12.451,12.922,13.156,15.755,19.692,21.676,22.586,23.315,23.797,24.752,26.206,27.396,28.116,28.991,29.67,29.953,30.584,31.218,31.479,31.724,32.252,32.709,32.775,32.572,32.129,31.683,31.371,31.966,33.519,35.071,35.975,35.846,35.458,35.871,36.557,36.987,37.916,39.227,40.558,41.908,42.653,43.219,44.393,45.383,47.112,51.002,54.336,55.862,57.218,58.495,59.926,61.308,62.072,62.504,62.615,62.194,61.618,61.464,60.44,57.701,54.319,50.657,46.717,42.687,38.599,34.425,30.588,27.79,26.375,26.366,26.619,26.625,27.041,27.316,27.104,27.012,27.343,27.66,27.619,27.69,28.528,29.497,30.043,30.494,30.804,31.028,31.113,31.049,30.845,30.515,30.112,29.595,28.944,28.192,27.359
